Date,Close,Polarity,Prediction,Subjectivity
2015-09-30,60.97,0.08047439890187039,0,0.30051246305061335
2015-10-01,61.42,0.24839460035206548,0,0.4713927683122574
2015-10-02,60.81,0.3161410891383205,0,0.5004013813809389
2015-10-05,62.02,0.17916047283732106,0,0.45850789364099526
2015-10-06,62.05,0.1516620053902204,0,0.5349835576638465
2015-10-07,62.13,0.1814649027216186,0,0.4695979397796176
2015-10-08,62.13,0.2232452430798449,0,0.511264852438741
2015-10-09,61.93,0.1912248004372583,0,0.49783658533239095
2015-10-12,61.72,0.10882143800786548,0,0.36104960224643035
2015-10-13,61.55,0.05163873817763265,0,0.3926984761753066
2015-10-14,59.99,-0.030629285388164125,0,0.5153953487473143
2015-10-15,61.89,0,0,0
2015-10-16,62.43,0.11025035240560148,0,0.44133217876100433
2015-10-19,62.22,0.20501667423598213,0,0.497616660868893
2015-10-20,62.52,0.17659505458766825,0,0.46898795943114235
2015-10-21,62.06,0.11229118849085266,0,0.43521783430340494
2015-10-22,63.19,0.12312485015854915,0,0.4397657422108832
2015-10-23,63.87,0.05843368694462124,0,0.3085664032118487
2015-10-26,63.9,0.20363414098693708,0,0.4980906053011323
2015-10-27,63.64,0.24236803523700162,0,0.5307586223551397
2015-10-28,65.5,0.12677371279243516,0,0.445064698540379
2015-10-29,65.21,0.1898150111000112,0,0.4660410606060603
2015-10-30,64.25,0.15853950923803878,0,0.46112082248724423
2015-11-02,65.54,0.0016576723526261024,0,0.709690067585476
2015-11-03,65.78,0.15774301298701224,0,0.4806095050505049
2015-11-04,65.85,0.02194132174199904,0,0.4393243906042658
2015-11-05,66.44,0,0,0
2015-11-06,68.46,-0.0031696569597026514,0,0.36788682702584297
2015-11-09,67.39,0.12167115079365079,0,0.44921028138528113
2015-11-10,67.68,0.10610805816109077,0,0.6110422202150654
2015-11-11,67.35,0.14743559985349977,0,0.700069246890673
2015-11-12,66.0,0.07956974263965783,0,0.6714710938778733
2015-11-13,65.56,0.06365047917664429,0,0.7079978439205294
2015-11-16,66.51,0.0021985518143043553,0,0.5650033160811203
2015-11-17,66.13,-0.08054800165807045,0,0.5142418104330655
2015-11-18,67.45,-0.12944986346572243,0,0.6021774411326681
2015-11-19,67.66,0.08958958227905083,0,0.55980434537029
2015-11-20,67.54,0.14058077328173788,0,0.42101987374897204
2015-11-23,66.88,0.0877927802159814,0,0.5193322920766102
2015-11-24,66.78,0.17770404073639004,0,0.44825049973291164
2015-11-25,66.86,0.11750106537387241,0,0.46180413154097355
2015-11-27,67.17,0.11243388530752664,0,0.5138331032896247
2015-11-30,66.68,0.2118361930168836,0,0.5400218555763302
2015-12-01,67.61,0.1302253321391253,0,0.45189116534806145
2015-12-02,66.66,-0.022079745025497182,0,0.5138510777742357
2015-12-03,65.8,0.10129809035050963,0,0.4208237230213036
2015-12-04,67.89,0.11252651174820993,0,0.5284648143610409
2015-12-07,67.0,0.10506043278975488,0,0.5548344212678811
2015-12-08,65.96,0.1087693083394838,0,0.4386976851932988
2015-12-09,65.46,0.08708986861578048,0,0.6510265886633457
2015-12-10,65.61,0.13021351076906612,0,0.5642594350635289
2015-12-11,64.07,-0.019570018800969282,0,0.4477712978115124
2015-12-14,64.27,0.13019887447395326,0,0.443275164693659
2015-12-15,66.1,-0.0645977213134288,0,0.4186174620201202
2015-12-16,67.53,0.08095360114877993,0,0.45082773058372394
2015-12-17,66.28,0.15216124091682154,0,0.47903859508296603
2015-12-18,64.4,0.1332173436537483,0,0.5882519317373165
2015-12-21,65.54,0.09100156059410217,0,0.3592750747308749
2015-12-22,65.68,0.03585788847780131,0,0.4066372980217458
2015-12-23,66.73,0.17387354993425486,0,0.43971477644780504
2015-12-24,66.6,0.11614424242424234,0,0.3927369985569985
2015-12-28,66.38,-0.06593199168556331,0,0.3525122071050639
2015-12-29,67.07,-0.023799756115096996,0,0.37354005575814786
2015-12-30,66.59,0.07091506410788423,0,0.44523325941270686
2015-12-31,66.03,0.10439764780673874,0,0.46636887102796215
2016-01-04,63.62,0.21608496629163945,0,0.4152838801120676
2016-01-05,63.73,0.1608794633262715,0,0.447455416486151
2016-01-06,62.81,0.08410927887901574,0,0.45816188197767166
2016-01-07,60.27,0.014174775515254406,0,0.519689248514415
2016-01-08,58.92,0.14227183481589445,0,0.4775143687904791
2016-01-11,58.83,0.15970439411897352,0,0.4790464545781189
2016-01-12,58.96,0.09330162636650832,0,0.5151922845253155
2016-01-13,57.34,0.13566679145208208,0,0.4870396276376884
2016-01-14,58.2,0.14300192084884455,0,0.5260414569636839
2016-01-15,57.04,0.19980488974027957,0,0.4626599827641498
2016-01-19,57.01,0.1880795163109573,0,0.42812554742685777
2016-01-20,55.51,0.12452405092648974,0,0.39822200383175976
2016-01-21,55.25,0.16002560079238348,0,0.5293084196324944
2016-01-22,56.95,0.14175945756825883,0,0.4379234933743629
2016-01-25,55.66,0.1510719735159879,0,0.4555589989995527
2016-01-26,57.08,0.1988869291451151,0,0.4988451545966266
2016-01-27,57.04,0.19554473252996374,0,0.5504985036684522
2016-01-28,57.28,0.15307448350283973,0,0.4496579763663945
2016-01-29,59.5,0.12665548598952944,0,0.45841896080911243
2016-02-01,58.86,0.16472987407557704,0,0.5148264541562242
2016-02-02,57.03,0.13887355132128062,0,0.47250573999674683
2016-02-03,57.41,0.11853436789991809,0,0.36861195260223484
2016-02-04,58.4,0.028998868871027993,0,0.4611920786494649
2016-02-05,57.75,0.1726300905884237,0,0.5062838131885754
2016-02-08,56.54,0.06305805268506876,0,0.4196148911572293
2016-02-09,56.2,0.15072987452198439,0,0.41254290692234036
2016-02-10,55.52,0.11962431715110283,0,0.3973317628486818
2016-02-11,53.07,0.1465888922402576,0,0.47995067749217024
2016-02-12,57.49,0.2011862582513826,0,0.44884671125505393
2016-02-16,58.35,0.15784791827582298,0,0.4176575663271735
2016-02-17,58.77,0.24051313732563728,0,0.46743498358939567
2016-02-18,57.81,0.21117698398675105,0,0.46852512351054576
2016-02-19,57.82,0.17872215678122683,0,0.4779861155105072
2016-02-22,58.57,0.13781704205617235,0,0.467114107281034
2016-02-23,56.12,0.05996774820143014,0,0.4716828666744754
2016-02-24,56.14,0.11108695014529323,0,0.4909416914687838
2016-02-25,57.01,0.1552836215029739,0,0.4480461246997062
2016-02-26,57.54,0.15362463706592072,0,0.4443050496046872
2016-02-29,56.3,0.161341453981678,0,0.4734037235319296
2016-03-01,59.2,0.21822366605453924,0,0.4746050073600326
2016-03-02,59.76,0.20939438116027095,0,0.4189532553134247
2016-03-03,59.96,0.15128394269382647,0,0.4421123234001152
2016-03-04,60.05,0.23605069705207873,0,0.46250110949006035
2016-03-07,59.94,0.1941041287984267,0,0.4661587936592343
2016-03-08,58.78,0.162965705982213,0,0.4280223418208757
2016-03-09,59.12,0.16071933361549495,0,0.4691427602484038
2016-03-10,58.61,0.16343628204609484,0,0.435322764808746
2016-03-11,59.34,0.14048035346989476,0,0.49240211009868284
2016-03-14,59.12,0.17004891446936893,0,0.4858997605929423
2016-03-15,59.2,0.12415767278698288,0,0.4805759939294435
2016-03-16,58.92,0.08786804716100655,0,0.47063595811507564
2016-03-17,58.75,0.09787368013930511,0,0.5836019275863035
2016-03-18,60.48,0.14366338152538316,0,0.5633502668308705
2016-03-21,60.46,0.012202844497199373,0,0.5140799954227381
2016-03-22,60.24,0.08651885228205355,0,0.46073780790777524
2016-03-23,59.94,0.10955118065694994,0,0.4236215707369558
2016-03-24,59.48,0.1481621086144893,0,0.41838781236400274
2016-03-28,59.4,0.2025108022439483,0,0.460574099745448
2016-03-29,59.03,0.16186850293347,0,0.4663586048454466
2016-03-30,59.71,0.2116595935275708,0,0.48019298793175197
2016-03-31,59.22,0.2445228194209171,0,0.4887717920666291
2016-04-01,59.88,0.22421427819865292,0,0.48739057817182807
2016-04-04,59.2,0.13703055186112417,0,0.4506051406202005
2016-04-05,58.36,-0.00011708696718650402,0,0.27850868531645434
2016-04-06,58.81,0.06324263932065914,0,0.36709958324052355
2016-04-07,57.32,0.12910761612111119,0,0.45455400395101375
2016-04-08,57.74,0.045130856491307124,0,0.45121890305130924
2016-04-11,58.2,0.11472035969648328,0,0.4347138871324276
2016-04-12,59.28,0.18663803137354976,0,0.44747458176421545
2016-04-13,61.79,-0.03627637359370069,0,0.4889559748349144
2016-04-14,62.59,0.11700090638381763,0,0.44573880233690466
2016-04-15,61.87,0.03977062599485286,0,0.48819649200233417
2016-04-18,62.27,0.07419282691076708,0,0.5175134566483656
2016-04-19,63.32,0.09417106305012338,0,0.434905696477622
2016-04-20,64.24,0.12183671126852928,0,0.5035359274563828
2016-04-21,63.6,0.15600148286184476,0,0.4856215009010367
2016-04-22,63.97,0.1842375702129887,0,0.47329721301478617
2016-04-25,63.6,0.1252160216021603,0,0.4620829374604124
2016-04-26,63.93,0.2218670515523354,0,0.469953707967893
2016-04-27,64.11,0.20375421094057464,0,0.5017484629848269
2016-04-28,63.6,0.22102186672267565,0,0.46227530406101763
2016-04-29,63.2,0.09925263390582383,0,0.4645078540812959
2016-05-02,63.79,0.15046285384711305,0,0.41525427110612273
2016-05-03,62.56,0.15265322096204453,0,0.4748012689924452
2016-05-04,61.57,0.11828846576636977,0,0.5059160842431044
2016-05-05,61.24,0.16144531292290593,0,0.4374680128880328
2016-05-06,61.6,0.13526031796571097,0,0.4227826159428977
2016-05-09,61.21,0.13657678711155816,0,0.4483948323781063
2016-05-10,62.04,0.17589299696857838,0,0.5030205991252502
2016-05-11,61.81,0.1697217638168157,0,0.4928840051409507
2016-05-12,61.77,0.1959717915871648,0,0.5373841367295162
2016-05-13,61.2,0.2111338896188117,0,0.4621763306588212
2016-05-16,61.66,0.08433191872427995,0,0.49593362527390283
2016-05-17,61.66,0.10200063075641772,0,0.4555948521071992
2016-05-18,64.04,0.19500189220197936,0,0.3524748517195983
2016-05-19,63.39,0.11600516497391493,0,0.3810623959373959
2016-05-20,63.51,0.161901837640474,0,0.473128744151471
2016-05-23,63.46,0.04544653363424988,0,0.42978488335322274
2016-05-24,64.54,0.13433622294083933,0,0.48109014231616254
2016-05-25,65.52,0.19494739484668375,0,0.4806306776863648
2016-05-26,65.03,0.18855515827154481,0,0.5349337633266205
2016-05-27,65.43,0.1255598026496464,0,0.4310022928772929
2016-05-31,65.27,0.030515097805526744,0,0.4089643172627955
2016-06-01,65.69,0.20332936766848217,0,0.4740392216767827
2016-06-02,65.81,0.19316744576243353,0,0.5122912076921969
2016-06-03,64.64,-0.031132523287520756,0,0.5899657662935563
2016-06-06,65.28,0.03228179395751858,0,0.5512754035640515
2016-06-07,65.06,0.09944454424218768,0,0.4494513637546425
2016-06-08,65.25,0.047667901778071245,0,0.48691268555675304
2016-06-09,64.75,0.14666184465970605,0,0.6651734333649721
2016-06-10,63.84,0.10399750181896057,0,0.7241170944164218
2016-06-13,63.27,0.1189268349538007,0,0.48691754817762856
2016-06-14,62.08,0.08135244224044409,0,0.45841698528559915
2016-06-15,61.97,0.09161102257905335,0,0.5164075614234136
2016-06-16,62.22,0.10913109495022384,0,0.4565574969362856
2016-06-17,62.28,0.06220785531700064,0,0.48264001667586304
2016-06-20,62.37,0.15018265385619076,0,0.5355183627690283
2016-06-21,62.95,0.17183922293096293,0,0.4835835502475368
2016-06-22,62.71,0.13006478689960835,0,0.47935057848897134
2016-06-23,64.05,0.12053916808251484,0,0.43493407965988645
2016-06-24,59.6,0.11169784298467918,0,0.4670846026052948
2016-06-27,57.61,0.13185885898867983,0,0.44521716741069356
2016-06-28,59.52,0.17154606794899357,0,0.501113043772618
2016-06-29,61.2,0.018508622143992095,0,0.589055482808309
2016-06-30,62.15,0.11432946365368986,0,0.5084051546454835
2016-07-01,61.26,0.07814648768889877,0,0.42245135816564244
2016-07-05,59.55,0.16873787476490806,0,0.469777551325448
2016-07-06,60.19,0.17032112399326926,0,0.5169756262576336
2016-07-07,60.58,0.0629304378497029,0,0.4060548935103485
2016-07-08,61.83,0.14021423342282727,0,0.4866459854959851
2016-07-11,62.27,0.19117251044802908,0,0.4546967013186734
2016-07-12,63.2,0.16718126164543362,0,0.4892049875162243
2016-07-13,63.16,0.045065998049423496,0,0.44146687259946965
2016-07-14,64.12,0.11337128479080412,0,0.45042018471128653
2016-07-15,64.18,0.13195654202968005,0,0.37857370269604296
2016-07-18,63.96,0.1626898765455883,0,0.47460312821588724
2016-07-19,63.86,0.23736245562549227,0,0.4896729952903277
2016-07-20,63.93,0.34738443457381346,0,0.5962447574321335
2016-07-21,63.69,0.11310434533658448,0,0.526049084125974
2016-07-22,64.04,0.1806621923153726,0,0.4573878613945578
2016-07-25,63.87,0.2079385603874238,0,0.49107164720801044
2016-07-26,64.13,0.17409327651515147,0,0.4989063479309688
2016-07-27,64.33,0.17404996974351777,0,0.44615708932644416
2016-07-28,64.1,0.2158813383786325,0,0.501704246130653
2016-07-29,63.97,0.1350497483395601,0,0.48434884559884545
2016-08-01,63.8,0.16194406750146229,0,0.4568156414348485
2016-08-02,63.65,0.17750532215441872,0,0.45732872036486394
2016-08-03,64.66,0.04303315560316583,0,0.4019686242700502
2016-08-04,64.56,0.15378812267544642,0,0.4914736550616833
2016-08-05,66.3,0.20094246501473065,0,0.48891913930976405
2016-08-08,66.1,0.2286389216260212,0,0.4979848690257941
2016-08-09,65.87,0.27362570783520246,0,0.5044336070272479
2016-08-10,65.28,0.22840363647876955,0,0.5052407241104049
2016-08-11,65.46,0.15153922493416655,0,0.43135759344416913
2016-08-12,65.32,0.17799085497835504,0,0.4630952880452878
